date,city,country,continent,latitude,longitude,temp_c,weather
2014-02-02,开普敦,南非,非洲,-33.92,18.42,19.1,多云
2014-02-03,北京,中国,亚洲,39.9,116.4,8.5,雾
2014-02-03,上海,中国,亚洲,31.23,121.47,10.4,晴
2014-02-03,东京,日本,亚洲,35.68,139.69,8.4,多云
2014-02-03,新加坡,新加坡,亚洲,1.35,103.82,28.7,晴
2014-02-03,孟买,印度,亚洲,19.08,72.88,25.1,晴
2014-02-03,伦敦,英国,欧洲,51.51,-0.13,9.3,晴
2014-02-03,巴黎,法国,欧洲,48.86,2.35,7.4,多云
2014-02-03,纽约,美国,北美,40.71,-74.01,7.6,雾
2014-02-03,洛杉矶,美国,北美,34.05,-118.24,13.7,多云
2014-02-03,圣保罗,巴西,南美,-23.55,-46.63,20.5,多云
2014-02-03,悉尼,澳大利亚,大洋洲,-33.87,151.21,21.8,晴
2014-02-03,开普敦,南非,非洲,-33.92,18.42,21.7,多云
2014-02-04,北京,中国,亚洲,39.9,116.4,6.5,晴
2014-02-04,上海,中国,亚洲,31.23,121.47,12.0,晴
2014-02-04,东京,日本,亚洲,35.68,139.69,12.0,晴
2014-02-04,新加坡,新加坡,亚洲,1.35,103.82,25.5,晴
2014-02-04,孟买,印度,亚洲,19.08,72.88,27.1,雨
2014-02-04,伦敦,英国,欧洲,51.51,-0.13,7.9,多云
2014-02-04,巴黎,法国,欧洲,48.86,2.35,5.7,晴
2014-02-04,纽约,美国,北美,40.71,-74.01,6.0,多云
2014-02-04,洛杉矶,美国,北美,34.05,-118.24,13.9,晴
2014-02-04,圣保罗,巴西,南美,-23.55,-46.63,20.8,多云
2014-02-04,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.4,多云
2014-02-04,开普敦,南非,非洲,-33.92,18.42,18.8,晴
2014-02-05,北京,中国,亚洲,39.9,116.4,5.3,多云
2014-02-05,上海,中国,亚洲,31.23,121.47,14.5,晴
2014-02-05,东京,日本,亚洲,35.68,139.69,13.3,多云
2014-02-05,新加坡,新加坡,亚洲,1.35,103.82,24.5,多云
2014-02-05,孟买,印度,亚洲,19.08,72.88,24.9,晴
2014-02-05,伦敦,英国,欧洲,51.51,-0.13,5.7,雨
2014-02-05,巴黎,法国,欧洲,48.86,2.35,10.3,晴
2014-02-05,纽约,美国,北美,40.71,-74.01,8.6,晴
2014-02-05,洛杉矶,美国,北美,34.05,-118.24,15.5,雨
2014-02-05,圣保罗,巴西,南美,-23.55,-46.63,19.4,晴
2014-02-05,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.0,晴
2014-02-05,开普敦,南非,非洲,-33.92,18.42,18.3,晴
2014-02-06,北京,中国,亚洲,39.9,116.4,9.1,雾
2014-02-06,上海,中国,亚洲,31.23,121.47,13.3,多云
2014-02-06,东京,日本,亚洲,35.68,139.69,12.7,晴
2014-02-06,新加坡,新加坡,亚洲,1.35,103.82,28.4,晴
2014-02-06,孟买,印度,亚洲,19.08,72.88,25.7,晴
2014-02-06,伦敦,英国,欧洲,51.51,-0.13,8.7,多云
2014-02-06,巴黎,法国,欧洲,48.86,2.35,8.6,雨
2014-02-06,纽约,美国,北美,40.71,-74.01,11.1,多云
2014-02-06,洛杉矶,美国,北美,34.05,-118.24,15.6,雨
2014-02-06,圣保罗,巴西,南美,-23.55,-46.63,22.2,晴
2014-02-06,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.7,雨
2014-02-06,开普敦,南非,非洲,-33.92,18.42,18.1,多云
2014-02-07,北京,中国,亚洲,39.9,116.4,5.5,多云
2014-02-07,上海,中国,亚洲,31.23,121.47,14.3,多云
2014-02-07,东京,日本,亚洲,35.68,139.69,11.6,雨
2014-02-07,新加坡,新加坡,亚洲,1.35,103.82,29.8,晴
2014-02-07,孟买,印度,亚洲,19.08,72.88,24.3,晴
2014-02-07,伦敦,英国,欧洲,51.51,-0.13,8.3,多云
2014-02-07,巴黎,法国,欧洲,48.86,2.35,9.7,晴
2014-02-07,纽约,美国,北美,40.71,-74.01,7.8,多云
2014-02-07,洛杉矶,美国,北美,34.05,-118.24,15.3,晴
2014-02-07,圣保罗,巴西,南美,-23.55,-46.63,22.9,晴
2014-02-07,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.7,多云
2014-02-07,开普敦,南非,非洲,-33.92,18.42,20.0,晴
2014-02-08,北京,中国,亚洲,39.9,116.4,6.1,多云
2014-02-08,上海,中国,亚洲,31.23,121.47,15.3,多云
2014-02-08,东京,日本,亚洲,35.68,139.69,10.3,晴
2014-02-08,新加坡,新加坡,亚洲,1.35,103.82,25.3,晴
2014-02-08,孟买,印度,亚洲,19.08,72.88,23.9,晴
2014-02-08,伦敦,英国,欧洲,51.51,-0.13,5.9,晴
2014-02-08,巴黎,法国,欧洲,48.86,2.35,7.7,多云
2014-02-08,纽约,美国,北美,40.71,-74.01,6.9,多云
2014-02-08,洛杉矶,美国,北美,34.05,-118.24,15.6,多云
2014-02-08,圣保罗,巴西,南美,-23.55,-46.63,20.3,晴
2014-02-08,悉尼,澳大利亚,大洋洲,-33.87,151.21,21.1,多云
2014-02-08,开普敦,南非,非洲,-33.92,18.42,20.1,晴
2014-02-09,北京,中国,亚洲,39.9,116.4,3.6,晴
2014-02-09,上海,中国,亚洲,31.23,121.47,12.1,多云
2014-02-09,东京,日本,亚洲,35.68,139.69,12.5,晴
2014-02-09,新加坡,新加坡,亚洲,1.35,103.82,25.4,晴
2014-02-09,孟买,印度,亚洲,19.08,72.88,25.1,晴
2014-02-09,伦敦,英国,欧洲,51.51,-0.13,8.9,雨
2014-02-09,巴黎,法国,欧洲,48.86,2.35,11.4,晴
2014-02-09,纽约,美国,北美,40.71,-74.01,7.4,晴
2014-02-09,洛杉矶,美国,北美,34.05,-118.24,18.3,多云
2014-02-09,圣保罗,巴西,南美,-23.55,-46.63,20.4,晴
2014-02-09,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.6,多云
2014-02-09,开普敦,南非,非洲,-33.92,18.42,19.5,晴
2014-02-10,北京,中国,亚洲,39.9,116.4,6.0,晴
2014-02-10,上海,中国,亚洲,31.23,121.47,11.1,晴
2014-02-10,东京,日本,亚洲,35.68,139.69,12.7,雨
2014-02-10,新加坡,新加坡,亚洲,1.35,103.82,27.6,晴
2014-02-10,孟买,印度,亚洲,19.08,72.88,22.4,多云
2014-02-10,伦敦,英国,欧洲,51.51,-0.13,7.1,雨
2014-02-10,巴黎,法国,欧洲,48.86,2.35,10.1,多云
2014-02-10,纽约,美国,北美,40.71,-74.01,5.1,多云
2014-02-10,洛杉矶,美国,北美,34.05,-118.24,18.0,多云
2014-02-10,圣保罗,巴西,南美,-23.55,-46.63,23.7,多云
2014-02-10,悉尼,澳大利亚,大洋洲,-33.87,151.21,23.2,雨
2014-02-10,开普敦,南非,非洲,-33.92,18.42,21.1,多云
2014-02-11,北京,中国,亚洲,39.9,116.4,5.8,晴
2014-02-11,上海,中国,亚洲,31.23,121.47,10.7,多云
2014-02-11,东京,日本,亚洲,35.68,139.69,11.8,多云
2014-02-11,新加坡,新加坡,亚洲,1.35,103.82,26.1,雨
2014-02-11,孟买,印度,亚洲,19.08,72.88,24.0,晴
2014-02-11,伦敦,英国,欧洲,51.51,-0.13,8.5,雨
2014-02-11,巴黎,法国,欧洲,48.86,2.35,7.5,晴
2014-02-11,纽约,美国,北美,40.71,-74.01,9.3,晴
2014-02-11,洛杉矶,美国,北美,34.05,-118.24,17.6,多云
2014-02-11,圣保罗,巴西,南美,-23.55,-46.63,22.2,晴
2014-02-11,悉尼,澳大利亚,大洋洲,-33.87,151.21,19.7,雨
2014-02-11,开普敦,南非,非洲,-33.92,18.42,20.4,雨
2014-02-12,北京,中国,亚洲,39.9,116.4,8.1,多云
2014-02-12,上海,中国,亚洲,31.23,121.47,11.6,晴
2014-02-12,东京,日本,亚洲,35.68,139.69,11.7,晴
2014-02-12,新加坡,新加坡,亚洲,1.35,103.82,26.8,多云
2014-02-12,孟买,印度,亚洲,19.08,72.88,26.9,雨
2014-02-12,伦敦,英国,欧洲,51.51,-0.13,9.8,晴
2014-02-12,巴黎,法国,欧洲,48.86,2.35,9.0,晴
2014-02-12,纽约,美国,北美,40.71,-74.01,9.2,雾
2014-02-12,洛杉矶,美国,北美,34.05,-118.24,17.7,雨
2014-02-12,圣保罗,巴西,南美,-23.55,-46.63,23.4,晴
2014-02-12,悉尼,澳大利亚,大洋洲,-33.87,151.21,21.1,多云
2014-02-12,开普敦,南非,非洲,-33.92,18.42,19.8,雨
2014-02-13,北京,中国,亚洲,39.9,116.4,7.0,雨
2014-02-13,上海,中国,亚洲,31.23,121.47,12.7,晴
2014-02-13,东京,日本,亚洲,35.68,139.69,12.1,雨
2014-02-13,新加坡,新加坡,亚洲,1.35,103.82,28.3,雨
2014-02-13,孟买,印度,亚洲,19.08,72.88,25.5,晴
2014-02-13,伦敦,英国,欧洲,51.51,-0.13,6.6,多云
2014-02-13,巴黎,法国,欧洲,48.86,2.35,9.1,雨
2014-02-13,纽约,美国,北美,40.71,-74.01,6.5,多云
2014-02-13,洛杉矶,美国,北美,34.05,-118.24,16.2,晴
2014-02-13,圣保罗,巴西,南美,-23.55,-46.63,20.7,晴
2014-02-13,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.9,晴
2014-02-13,开普敦,南非,非洲,-33.92,18.42,19.0,雨
2014-02-14,北京,中国,亚洲,39.9,116.4,5.8,多云
2014-02-14,上海,中国,亚洲,31.23,121.47,13.3,多云
2014-02-14,东京,日本,亚洲,35.68,139.69,12.6,雨
2014-02-14,新加坡,新加坡,亚洲,1.35,103.82,26.7,晴
2014-02-14,孟买,印度,亚洲,19.08,72.88,26.7,晴
2014-02-14,伦敦,英国,欧洲,51.51,-0.13,9.0,多云
2014-02-14,巴黎,法国,欧洲,48.86,2.35,6.6,多云
2014-02-14,纽约,美国,北美,40.71,-74.01,12.7,多云
2014-02-14,洛杉矶,美国,北美,34.05,-118.24,15.3,晴
2014-02-14,圣保罗,巴西,南美,-23.55,-46.63,20.4,晴
2014-02-14,悉尼,澳大利亚,大洋洲,-33.87,151.21,19.0,晴
2014-02-14,开普敦,南非,非洲,-33.92,18.42,17.1,多云
2014-02-15,北京,中国,亚洲,39.9,116.4,6.4,雾
2014-02-15,上海,中国,亚洲,31.23,121.47,13.5,多云
2014-02-15,东京,日本,亚洲,35.68,139.69,11.6,多云
2014-02-15,新加坡,新加坡,亚洲,1.35,103.82,27.3,晴
2014-02-15,孟买,印度,亚洲,19.08,72.88,25.0,晴
2014-02-15,伦敦,英国,欧洲,51.51,-0.13,9.2,雨
2014-02-15,巴黎,法国,欧洲,48.86,2.35,9.2,雨
2014-02-15,纽约,美国,北美,40.71,-74.01,7.9,晴
2014-02-15,洛杉矶,美国,北美,34.05,-118.24,16.6,晴
2014-02-15,圣保罗,巴西,南美,-23.55,-46.63,19.0,晴
2014-02-15,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.1,多云
2014-02-15,开普敦,南非,非洲,-33.92,18.42,19.8,晴
2014-02-16,北京,中国,亚洲,39.9,116.4,7.5,晴
2014-02-16,上海,中国,亚洲,31.23,121.47,10.2,晴
2014-02-16,东京,日本,亚洲,35.68,139.69,11.1,晴
2014-02-16,新加坡,新加坡,亚洲,1.35,103.82,26.2,多云
2014-02-16,孟买,印度,亚洲,19.08,72.88,25.0,雨
2014-02-16,伦敦,英国,欧洲,51.51,-0.13,7.7,晴
2014-02-16,巴黎,法国,欧洲,48.86,2.35,7.2,多云
2014-02-16,纽约,美国,北美,40.71,-74.01,10.4,晴
2014-02-16,洛杉矶,美国,北美,34.05,-118.24,18.2,晴
2014-02-16,圣保罗,巴西,南美,-23.55,-46.63,17.4,晴
2014-02-16,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.2,晴
2014-02-16,开普敦,南非,非洲,-33.92,18.42,18.8,晴
2014-02-17,北京,中国,亚洲,39.9,116.4,7.5,晴
2014-02-17,上海,中国,亚洲,31.23,121.47,14.2,多云
2014-02-17,东京,日本,亚洲,35.68,139.69,12.2,晴
2014-02-17,新加坡,新加坡,亚洲,1.35,103.82,27.1,晴
2014-02-17,孟买,印度,亚洲,19.08,72.88,25.0,晴
2014-02-17,伦敦,英国,欧洲,51.51,-0.13,9.1,雨
2014-02-17,巴黎,法国,欧洲,48.86,2.35,8.9,多云
2014-02-17,纽约,美国,北美,40.71,-74.01,7.6,雾
2014-02-17,洛杉矶,美国,北美,34.05,-118.24,14.3,晴
2014-02-17,圣保罗,巴西,南美,-23.55,-46.63,22.4,晴
2014-02-17,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.8,雨
2014-02-17,开普敦,南非,非洲,-33.92,18.42,19.3,晴
2014-02-18,北京,中国,亚洲,39.9,116.4,7.1,多云
2014-02-18,上海,中国,亚洲,31.23,121.47,12.3,多云
2014-02-18,东京,日本,亚洲,35.68,139.69,11.2,晴
2014-02-18,新加坡,新加坡,亚洲,1.35,103.82,27.4,雨
2014-02-18,孟买,印度,亚洲,19.08,72.88,24.6,晴
2014-02-18,伦敦,英国,欧洲,51.51,-0.13,9.2,多云
2014-02-18,巴黎,法国,欧洲,48.86,2.35,8.8,多云
2014-02-18,纽约,美国,北美,40.71,-74.01,8.3,多云
2014-02-18,洛杉矶,美国,北美,34.05,-118.24,17.3,多云
2014-02-18,圣保罗,巴西,南美,-23.55,-46.63,20.7,雨
2014-02-18,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.3,雨
2014-02-18,开普敦,南非,非洲,-33.92,18.42,20.3,晴
2014-02-19,北京,中国,亚洲,39.9,116.4,8.5,晴
2014-02-19,上海,中国,亚洲,31.23,121.47,14.7,多云
2014-02-19,东京,日本,亚洲,35.68,139.69,13.8,雨
2014-02-19,新加坡,新加坡,亚洲,1.35,103.82,24.7,晴
2014-02-19,孟买,印度,亚洲,19.08,72.88,26.0,晴
2014-02-19,伦敦,英国,欧洲,51.51,-0.13,8.8,晴
2014-02-19,巴黎,法国,欧洲,48.86,2.35,7.3,晴
2014-02-19,纽约,美国,北美,40.71,-74.01,7.9,多云
2014-02-19,洛杉矶,美国,北美,34.05,-118.24,16.3,多云
2014-02-19,圣保罗,巴西,南美,-23.55,-46.63,20.8,晴
2014-02-19,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.2,晴
2014-02-19,开普敦,南非,非洲,-33.92,18.42,17.0,雨
2014-02-20,北京,中国,亚洲,39.9,116.4,8.5,多云
2014-02-20,上海,中国,亚洲,31.23,121.47,12.6,多云
2014-02-20,东京,日本,亚洲,35.68,139.69,11.5,多云
2014-02-20,新加坡,新加坡,亚洲,1.35,103.82,27.8,多云
2014-02-20,孟买,印度,亚洲,19.08,72.88,26.6,雨
2014-02-20,伦敦,英国,欧洲,51.51,-0.13,10.3,多云
2014-02-20,巴黎,法国,欧洲,48.86,2.35,10.3,晴
2014-02-20,纽约,美国,北美,40.71,-74.01,8.1,晴
2014-02-20,洛杉矶,美国,北美,34.05,-118.24,16.5,雨
2014-02-20,圣保罗,巴西,南美,-23.55,-46.63,19.6,雨
2014-02-20,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.2,晴
2014-02-20,开普敦,南非,非洲,-33.92,18.42,17.4,雨
2014-02-21,北京,中国,亚洲,39.9,116.4,8.3,晴
2014-02-21,上海,中国,亚洲,31.23,121.47,11.8,晴
2014-02-21,东京,日本,亚洲,35.68,139.69,9.3,多云
2014-02-21,新加坡,新加坡,亚洲,1.35,103.82,28.1,晴
2014-02-21,孟买,印度,亚洲,19.08,72.88,23.6,晴
2014-02-21,伦敦,英国,欧洲,51.51,-0.13,6.7,雨
2014-02-21,巴黎,法国,欧洲,48.86,2.35,10.7,多云
2014-02-21,纽约,美国,北美,40.71,-74.01,9.6,雾
2014-02-21,洛杉矶,美国,北美,34.05,-118.24,17.8,多云
2014-02-21,圣保罗,巴西,南美,-23.55,-46.63,21.2,多云
2014-02-21,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.8,雨
2014-02-21,开普敦,南非,非洲,-33.92,18.42,19.9,晴
2014-02-22,北京,中国,亚洲,39.9,116.4,9.4,多云
2014-02-22,上海,中国,亚洲,31.23,121.47,12.0,多云
2014-02-22,东京,日本,亚洲,35.68,139.69,10.1,晴
2014-02-22,新加坡,新加坡,亚洲,1.35,103.82,26.2,晴
2014-02-22,孟买,印度,亚洲,19.08,72.88,26.6,多云
2014-02-22,伦敦,英国,欧洲,51.51,-0.13,6.8,多云
2014-02-22,巴黎,法国,欧洲,48.86,2.35,9.6,雨
2014-02-22,纽约,美国,北美,40.71,-74.01,9.5,晴
2014-02-22,洛杉矶,美国,北美,34.05,-118.24,14.9,多云
2014-02-22,圣保罗,巴西,南美,-23.55,-46.63,22.5,雨
2014-02-22,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.2,多云
2014-02-22,开普敦,南非,非洲,-33.92,18.42,20.5,多云
2014-02-23,北京,中国,亚洲,39.9,116.4,9.0,雾
2014-02-23,上海,中国,亚洲,31.23,121.47,14.9,多云
2014-02-23,东京,日本,亚洲,35.68,139.69,11.6,晴
2014-02-23,新加坡,新加坡,亚洲,1.35,103.82,28.8,晴
2014-02-23,孟买,印度,亚洲,19.08,72.88,26.4,晴
2014-02-23,伦敦,英国,欧洲,51.51,-0.13,9.2,雾
2014-02-23,巴黎,法国,欧洲,48.86,2.35,9.0,晴
2014-02-23,纽约,美国,北美,40.71,-74.01,7.0,晴
2014-02-23,洛杉矶,美国,北美,34.05,-118.24,15.2,雨
2014-02-23,圣保罗,巴西,南美,-23.55,-46.63,22.2,多云
2014-02-23,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.4,多云
2014-02-23,开普敦,南非,非洲,-33.92,18.42,18.3,晴
2014-02-24,北京,中国,亚洲,39.9,116.4,9.5,多云
2014-02-24,上海,中国,亚洲,31.23,121.47,13.3,晴
2014-02-24,东京,日本,亚洲,35.68,139.69,13.7,晴
2014-02-24,新加坡,新加坡,亚洲,1.35,103.82,25.0,晴
2014-02-24,孟买,印度,亚洲,19.08,72.88,25.1,晴
2014-02-24,伦敦,英国,欧洲,51.51,-0.13,7.3,多云
2014-02-24,巴黎,法国,欧洲,48.86,2.35,8.5,雨
2014-02-24,纽约,美国,北美,40.71,-74.01,10.3,多云
2014-02-24,洛杉矶,美国,北美,34.05,-118.24,17.9,多云
2014-02-24,圣保罗,巴西,南美,-23.55,-46.63,19.9,雨
2014-02-24,悉尼,澳大利亚,大洋洲,-33.87,151.21,22.6,雨
2014-02-24,开普敦,南非,非洲,-33.92,18.42,20.1,晴
2014-02-25,北京,中国,亚洲,39.9,116.4,10.0,雨
2014-02-25,上海,中国,亚洲,31.23,121.47,11.2,多云
2014-02-25,东京,日本,亚洲,35.68,139.69,13.0,多云
2014-02-25,新加坡,新加坡,亚洲,1.35,103.82,26.3,多云
2014-02-25,孟买,印度,亚洲,19.08,72.88,27.1,晴
2014-02-25,伦敦,英国,欧洲,51.51,-0.13,6.8,雨
2014-02-25,巴黎,法国,欧洲,48.86,2.35,8.0,多云
2014-02-25,纽约,美国,北美,40.71,-74.01,9.9,雨
2014-02-25,洛杉矶,美国,北美,34.05,-118.24,15.1,晴
2014-02-25,圣保罗,巴西,南美,-23.55,-46.63,20.9,多云
2014-02-25,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.7,晴
2014-02-25,开普敦,南非,非洲,-33.92,18.42,18.4,多云
2014-02-26,北京,中国,亚洲,39.9,116.4,9.3,晴
2014-02-26,上海,中国,亚洲,31.23,121.47,12.7,晴
2014-02-26,东京,日本,亚洲,35.68,139.69,11.8,多云
2014-02-26,新加坡,新加坡,亚洲,1.35,103.82,27.4,晴
2014-02-26,孟买,印度,亚洲,19.08,72.88,28.6,晴
2014-02-26,伦敦,英国,欧洲,51.51,-0.13,8.5,雨
2014-02-26,巴黎,法国,欧洲,48.86,2.35,9.5,晴
2014-02-26,纽约,美国,北美,40.71,-74.01,11.5,晴
2014-02-26,洛杉矶,美国,北美,34.05,-118.24,18.7,晴
2014-02-26,圣保罗,巴西,南美,-23.55,-46.63,22.1,多云
2014-02-26,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.1,晴
2014-02-26,开普敦,南非,非洲,-33.92,18.42,17.5,雨
2014-02-27,北京,中国,亚洲,39.9,116.4,5.3,雨
2014-02-27,上海,中国,亚洲,31.23,121.47,15.4,多云
2014-02-27,东京,日本,亚洲,35.68,139.69,12.8,雨
2014-02-27,新加坡,新加坡,亚洲,1.35,103.82,27.4,晴
2014-02-27,孟买,印度,亚洲,19.08,72.88,26.4,晴
2014-02-27,伦敦,英国,欧洲,51.51,-0.13,13.9,雨
2014-02-27,巴黎,法国,欧洲,48.86,2.35,12.2,晴
2014-02-27,纽约,美国,北美,40.71,-74.01,8.3,晴
2014-02-27,洛杉矶,美国,北美,34.05,-118.24,17.2,晴
2014-02-27,圣保罗,巴西,南美,-23.55,-46.63,21.3,晴
2014-02-27,悉尼,澳大利亚,大洋洲,-33.87,151.21,21.4,多云
2014-02-27,开普敦,南非,非洲,-33.92,18.42,20.4,雨
2014-02-28,北京,中国,亚洲,39.9,116.4,9.8,晴
2014-02-28,上海,中国,亚洲,31.23,121.47,14.7,多云
2014-02-28,东京,日本,亚洲,35.68,139.69,12.8,雨
2014-02-28,新加坡,新加坡,亚洲,1.35,103.82,25.3,多云
2014-02-28,孟买,印度,亚洲,19.08,72.88,25.8,晴
2014-02-28,伦敦,英国,欧洲,51.51,-0.13,9.6,晴
2014-02-28,巴黎,法国,欧洲,48.86,2.35,8.9,晴
2014-02-28,纽约,美国,北美,40.71,-74.01,9.8,多云
2014-02-28,洛杉矶,美国,北美,34.05,-118.24,18.2,多云
2014-02-28,圣保罗,巴西,南美,-23.55,-46.63,20.5,雨
2014-02-28,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.0,多云
2014-02-28,开普敦,南非,非洲,-33.92,18.42,19.5,多云
2014-03-01,北京,中国,亚洲,39.9,116.4,8.6,晴
2014-03-01,上海,中国,亚洲,31.23,121.47,13.6,雨
2014-03-01,东京,日本,亚洲,35.68,139.69,11.4,晴
2014-03-01,新加坡,新加坡,亚洲,1.35,103.82,26.8,晴
2014-03-01,孟买,印度,亚洲,19.08,72.88,24.7,晴
2014-03-01,伦敦,英国,欧洲,51.51,-0.13,10.3,晴
2014-03-01,巴黎,法国,欧洲,48.86,2.35,9.7,晴
2014-03-01,纽约,美国,北美,40.71,-74.01,9.9,雾
2014-03-01,洛杉矶,美国,北美,34.05,-118.24,16.2,晴
2014-03-01,圣保罗,巴西,南美,-23.55,-46.63,18.2,晴
2014-03-01,悉尼,澳大利亚,大洋洲,-33.87,151.21,19.6,多云
2014-03-01,开普敦,南非,非洲,-33.92,18.42,18.9,晴
2014-03-02,北京,中国,亚洲,39.9,116.4,10.2,多云
2014-03-02,上海,中国,亚洲,31.23,121.47,16.6,晴
2014-03-02,东京,日本,亚洲,35.68,139.69,11.4,雨
2014-03-02,新加坡,新加坡,亚洲,1.35,103.82,25.1,晴
2014-03-02,孟买,印度,亚洲,19.08,72.88,24.8,雨
2014-03-02,伦敦,英国,欧洲,51.51,-0.13,9.6,雨
2014-03-02,巴黎,法国,欧洲,48.86,2.35,13.1,多云
2014-03-02,纽约,美国,北美,40.71,-74.01,10.7,晴
2014-03-02,洛杉矶,美国,北美,34.05,-118.24,15.4,晴
2014-03-02,圣保罗,巴西,南美,-23.55,-46.63,19.9,雨
2014-03-02,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.1,晴
2014-03-02,开普敦,南非,非洲,-33.92,18.42,20.5,多云
2014-03-03,北京,中国,亚洲,39.9,116.4,10.2,晴
2014-03-03,上海,中国,亚洲,31.23,121.47,15.4,晴
2014-03-03,东京,日本,亚洲,35.68,139.69,14.5,晴
2014-03-03,新加坡,新加坡,亚洲,1.35,103.82,26.2,晴
2014-03-03,孟买,印度,亚洲,19.08,72.88,22.6,多云
2014-03-03,伦敦,英国,欧洲,51.51,-0.13,9.4,晴
2014-03-03,巴黎,法国,欧洲,48.86,2.35,9.7,多云
2014-03-03,纽约,美国,北美,40.71,-74.01,9.3,晴
2014-03-03,洛杉矶,美国,北美,34.05,-118.24,15.3,雨
2014-03-03,圣保罗,巴西,南美,-23.55,-46.63,19.8,晴
2014-03-03,悉尼,澳大利亚,大洋洲,-33.87,151.21,19.0,多云
2014-03-03,开普敦,南非,非洲,-33.92,18.42,20.4,晴
2014-03-04,北京,中国,亚洲,39.9,116.4,9.0,晴
2014-03-04,上海,中国,亚洲,31.23,121.47,14.8,多云
2014-03-04,东京,日本,亚洲,35.68,139.69,14.6,晴
2014-03-04,新加坡,新加坡,亚洲,1.35,103.82,27.1,晴
2014-03-04,孟买,印度,亚洲,19.08,72.88,28.0,晴
2014-03-04,伦敦,英国,欧洲,51.51,-0.13,10.3,晴
2014-03-04,巴黎,法国,欧洲,48.86,2.35,8.3,雨
2014-03-04,纽约,美国,北美,40.71,-74.01,6.6,多云
2014-03-04,洛杉矶,美国,北美,34.05,-118.24,16.7,雨
2014-03-04,圣保罗,巴西,南美,-23.55,-46.63,19.8,晴
2014-03-04,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.7,晴
2014-03-04,开普敦,南非,非洲,-33.92,18.42,19.5,晴
2014-03-05,北京,中国,亚洲,39.9,116.4,7.8,多云
2014-03-05,上海,中国,亚洲,31.23,121.47,11.2,晴
2014-03-05,东京,日本,亚洲,35.68,139.69,11.9,多云
2014-03-05,新加坡,新加坡,亚洲,1.35,103.82,26.3,晴
2014-03-05,孟买,印度,亚洲,19.08,72.88,26.1,晴
2014-03-05,伦敦,英国,欧洲,51.51,-0.13,10.2,多云
2014-03-05,巴黎,法国,欧洲,48.86,2.35,8.5,雾
2014-03-05,纽约,美国,北美,40.71,-74.01,11.3,多云
2014-03-05,洛杉矶,美国,北美,34.05,-118.24,11.9,多云
2014-03-05,圣保罗,巴西,南美,-23.55,-46.63,21.8,晴
2014-03-05,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.8,晴
2014-03-05,开普敦,南非,非洲,-33.92,18.42,18.4,多云
2014-03-06,北京,中国,亚洲,39.9,116.4,10.8,雨
2014-03-06,上海,中国,亚洲,31.23,121.47,13.6,晴
2014-03-06,东京,日本,亚洲,35.68,139.69,14.3,多云
2014-03-06,新加坡,新加坡,亚洲,1.35,103.82,26.1,雨
2014-03-06,孟买,印度,亚洲,19.08,72.88,23.1,晴
2014-03-06,伦敦,英国,欧洲,51.51,-0.13,8.7,晴
2014-03-06,巴黎,法国,欧洲,48.86,2.35,12.0,晴
2014-03-06,纽约,美国,北美,40.71,-74.01,9.2,多云
2014-03-06,洛杉矶,美国,北美,34.05,-118.24,17.4,雨
2014-03-06,圣保罗,巴西,南美,-23.55,-46.63,20.8,晴
2014-03-06,悉尼,澳大利亚,大洋洲,-33.87,151.21,21.4,多云
2014-03-06,开普敦,南非,非洲,-33.92,18.42,18.6,晴
2014-03-07,北京,中国,亚洲,39.9,116.4,7.7,雨
2014-03-07,上海,中国,亚洲,31.23,121.47,14.0,多云
2014-03-07,东京,日本,亚洲,35.68,139.69,16.1,多云
